   1  3.172194345857300e-01  1.827805654142700e-01  3.655611308285400e-01
   2  4.567067804394630e-01  4.329321956053700e-02  2.368589869629379e-01
   3  4.967905196346316e-01  3.209480365368389e-03  7.413355712389479e-02
   4  4.999807401407378e-01  1.925985926221063e-05  6.000927586294785e-03
   5  4.999999993014239e-01  6.985760858668755e-10  3.627108985357629e-05
   6  5.000000000000037e-01  3.663735981263017e-15  5.244576869127465e-06
   7  5.000000000000019e-01  1.887379141862766e-15  5.151515151515151e-01
