   0.0000000e+00   1.5000000e+00   0.0000000e+00   0.0000000e+00
   2.0000000e-02   1.5000000e+00   0.0000000e+00   6.0000000e-02
   4.0000000e-02   1.5000000e+00   0.0000000e+00   1.2000000e-01
   6.0000000e-02   1.5000000e+00   0.0000000e+00   1.8000000e-01
   8.0000000e-02   1.5000000e+00   0.0000000e+00   2.4000000e-01
   1.0000000e-01   1.5000000e+00   0.0000000e+00   3.0000000e-01
   1.2000000e-01   1.5000000e+00   0.0000000e+00   3.6000000e-01
   1.4000000e-01   1.5000000e+00   0.0000000e+00   4.2000000e-01
   1.6000000e-01   1.5000000e+00   0.0000000e+00   4.8000000e-01
   1.8000000e-01   1.5000000e+00   0.0000000e+00   5.4000000e-01
   2.0000000e-01   1.5000000e+00   0.0000000e+00   6.0000000e-01
   2.2000000e-01   1.5000000e+00   0.0000000e+00   6.6000000e-01
   2.4000000e-01   1.5000000e+00   0.0000000e+00   7.2000000e-01
   2.6000000e-01   1.5000000e+00   3.4213099e-02   7.8000000e-01
   2.8000000e-01   1.5000000e+00   5.3763441e-02   8.3863148e-01
   3.0000000e-01   1.5000000e+00   6.8426197e-02   8.9648094e-01
   3.2000000e-01   1.5000000e+00   8.7976540e-02   9.5374389e-01
   3.4000000e-01   1.5000000e+00   1.1730205e-01   1.0102248e+00
   3.6000000e-01   1.5000000e+00   1.4662757e-01   1.0655327e+00
   3.8000000e-01   1.5000000e+00   1.7595308e-01   1.1196676e+00
   4.0000000e-01   1.5000000e+00   2.1016618e-01   1.1726295e+00
   4.2000000e-01   1.5000000e+00   2.3460411e-01   1.2242229e+00
   4.4000000e-01   1.5000000e+00   2.6881720e-01   1.2748387e+00
   4.6000000e-01   1.5000000e+00   3.0791789e-01   1.3240860e+00
   4.8000000e-01   1.5000000e+00   3.5679374e-01   1.3717693e+00
   5.0000000e-01   1.5000000e+00   3.8611926e-01   1.4174976e+00
   5.2000000e-01   1.5000000e+00   4.3010753e-01   1.4620528e+00
   5.4000000e-01   1.5000000e+00   4.7409580e-01   1.5048485e+00
   5.6000000e-01   1.5000000e+00   5.0342131e-01   1.5458847e+00
   5.8000000e-01   1.5000000e+00   5.4740958e-01   1.5857478e+00
   6.0000000e-01   1.5000000e+00   5.9139785e-01   1.6238514e+00
   6.2000000e-01   1.5000000e+00   6.3538612e-01   1.6601955e+00
   6.4000000e-01   1.5000000e+00   6.7937439e-01   1.6947801e+00
   6.6000000e-01   1.5000000e+00   7.2336266e-01   1.7276051e+00
   6.8000000e-01   1.5000000e+00   7.4780059e-01   1.7586706e+00
   7.0000000e-01   1.5000000e+00   7.8690127e-01   1.7887586e+00
   7.2000000e-01   1.5000000e+00   8.6510264e-01   1.8172825e+00
   7.4000000e-01   1.5000000e+00   9.0420332e-01   1.8426784e+00
   7.6000000e-01   1.5000000e+00   9.3841642e-01   1.8665103e+00
   7.8000000e-01   1.5000000e+00   9.8729228e-01   1.8889736e+00
   8.0000000e-01   1.5000000e+00   1.0068426e+00   1.9094819e+00
   8.2000000e-01   1.5000000e+00   1.0459433e+00   1.9292082e+00
   8.4000000e-01   1.5000000e+00   1.0752688e+00   1.9473705e+00
   8.6000000e-01   1.5000000e+00   1.1143695e+00   1.9643597e+00
   8.8000000e-01   1.5000000e+00   1.1436950e+00   1.9797849e+00
   9.0000000e-01   1.5000000e+00   1.1681329e+00   1.9940371e+00
   9.2000000e-01   1.5000000e+00   1.1925709e+00   2.0073118e+00
   9.4000000e-01   1.5000000e+00   1.2218964e+00   2.0196090e+00
   9.6000000e-01   1.5000000e+00   1.2414467e+00   2.0307331e+00
   9.8000000e-01   1.5000000e+00   1.2707722e+00   2.0410753e+00
   1.0000000e+00   1.5000000e+00   1.2952102e+00   2.0502444e+00
   1.0200000e+00   1.5000000e+00   1.3294233e+00   2.0584360e+00
   1.0400000e+00   1.5000000e+00   1.3440860e+00   2.0652590e+00
   1.0600000e+00   1.5000000e+00   1.3734115e+00   2.0714956e+00
   1.0800000e+00   1.5000000e+00   1.3831867e+00   2.0765591e+00
   1.1000000e+00   1.5000000e+00   1.4125122e+00   2.0812317e+00
   1.1200000e+00   1.5000000e+00   1.4418377e+00   2.0847312e+00
   1.1400000e+00   1.5000000e+00   1.4516129e+00   2.0870577e+00
   1.1600000e+00   1.5000000e+00   1.4809384e+00   2.0889932e+00
   1.1800000e+00   1.5000000e+00   1.4956012e+00   2.0897556e+00
   1.2000000e+00   1.5000000e+00   1.5102639e+00   2.0899316e+00
   1.2200000e+00   1.5000000e+00   1.5249267e+00   2.0895210e+00
   1.2400000e+00   1.5000000e+00   1.5298143e+00   2.0885239e+00
   1.2600000e+00   1.5000000e+00   1.5591398e+00   2.0873314e+00
   1.2800000e+00   1.5000000e+00   1.5738025e+00   2.0849658e+00
   1.3000000e+00   1.5000000e+00   1.5835777e+00   2.0820137e+00
   1.3200000e+00   1.5000000e+00   1.6031281e+00   2.0786706e+00
   1.3400000e+00   1.5000000e+00   1.6177908e+00   2.0745455e+00
   1.3600000e+00   1.5000000e+00   1.6226784e+00   2.0698338e+00
   1.3800000e+00   1.5000000e+00   1.6422287e+00   2.0649267e+00
   1.4000000e+00   1.5000000e+00   1.6471163e+00   2.0592375e+00
   1.4200000e+00   1.5000000e+00   1.6568915e+00   2.0533529e+00
   1.4400000e+00   1.5000000e+00   1.6666667e+00   2.0470772e+00
   1.4600000e+00   1.5000000e+00   1.6715543e+00   2.0404106e+00
   1.4800000e+00   1.5000000e+00   1.6959922e+00   2.0335484e+00
   1.5000000e+00   1.5000000e+00   1.6959922e+00   2.0257087e+00
   1.5200000e+00   1.5000000e+00   1.7057674e+00   2.0178690e+00
   1.5400000e+00   1.5000000e+00   1.7106549e+00   2.0096383e+00
   1.5600000e+00   1.5000000e+00   1.7204301e+00   2.0012121e+00
   1.5800000e+00   1.5000000e+00   1.7253177e+00   1.9923949e+00
   1.6000000e+00   1.5000000e+00   1.7204301e+00   1.9833822e+00
   1.6200000e+00   1.5000000e+00   1.7302053e+00   1.9745650e+00
   1.6400000e+00   1.5000000e+00   1.7253177e+00   1.9653568e+00
   1.6600000e+00   1.5000000e+00   1.7253177e+00   1.9563441e+00
   1.6800000e+00   1.5000000e+00   1.7204301e+00   1.9473314e+00
   1.7000000e+00   1.5000000e+00   1.7302053e+00   1.9385142e+00
   1.7200000e+00   1.5000000e+00   1.7350929e+00   1.9293060e+00
   1.7400000e+00   1.5000000e+00   1.7399804e+00   1.9199022e+00
   1.7600000e+00   1.5000000e+00   1.7302053e+00   1.9103030e+00
