-1.000000000000000e+00 3.846153846153846e-02 0.000000000000000e+00
-9.900000000000000e-01 3.921167219180920e-02 1.697844676379345e-07
-9.800000000000000e-01 3.998346222656139e-02 5.441708796349864e-07
-9.700000000000000e-01 4.077792674294758e-02 9.497990036827497e-07
-9.600000000000000e-01 4.159608391812036e-02 1.253852262336763e-06
-9.500000000000000e-01 4.243895192923228e-02 1.366373154988720e-06
-9.400000000000000e-01 4.330754895343589e-02 1.242731276100695e-06
-9.299999999999999e-01 4.420289316788378e-02 8.862552569044446e-07
-9.199999999999999e-01 4.512600274972849e-02 3.510408852352986e-07
-9.099999999999999e-01 4.607789587612261e-02 2.550513328244963e-07
-8.999999999999999e-01 4.705959072421866e-02 7.671948068915801e-07
-8.899999999999999e-01 4.807210547116925e-02 9.601761325819802e-07
-8.799999999999999e-01 4.911645829412693e-02 5.447381347736813e-07
-8.699999999999999e-01 5.019368890374697e-02 8.147980976938585e-07
-8.599999999999999e-01 5.130533228124746e-02 3.030981964462221e-06
-8.499999999999999e-01 5.245341867840919e-02 5.597715033459072e-06
-8.399999999999999e-01 5.363999988051572e-02 8.068789012195820e-06
-8.299999999999998e-01 5.486712767285061e-02 1.008456476774000e-05
-8.199999999999998e-01 5.613685384069737e-02 1.137749001572236e-05
-8.099999999999998e-01 5.745123016933960e-02 1.177801913909010e-05
-7.999999999999998e-01 5.881230844406082e-02 1.122096770391629e-05
-7.899999999999998e-01 6.022214045014457e-02 9.752337086298135e-06
-7.799999999999998e-01 6.168277797287440e-02 7.536647730191359e-06
-7.699999999999998e-01 6.319627279753388e-02 4.864822943317915e-06
-7.599999999999998e-01 6.476467670940658e-02 2.162668831795500e-06
-7.499999999999998e-01 6.639004149377598e-02 0.000000000000000e+00
-7.399999999999998e-01 6.807469455844362e-02 1.175157490540535e-06
-7.299999999999998e-01 6.982206580128283e-02 1.852849633290910e-06
-7.199999999999998e-01 7.163586074268495e-02 2.622920335329515e-06
-7.099999999999997e-01 7.351978490304123e-02 3.887090139140237e-06
-6.999999999999997e-01 7.547754380274298e-02 5.845689535377563e-06
-6.899999999999997e-01 7.751284296218153e-02 8.483341952830736e-06
-6.799999999999997e-01 7.962938790174814e-02 1.155350684362011e-05
-6.699999999999997e-01 8.183088414183413e-02 1.456178552397547e-05
-6.599999999999997e-01 8.412103720283085e-02 1.674788407551864e-05
-6.499999999999997e-01 8.650355260512949e-02 1.706611864293883e-05
-6.399999999999997e-01 8.898213586912138e-02 1.416433887217738e-05
-6.299999999999997e-01 9.156049251519790e-02 6.361135019283815e-06
-6.199999999999997e-01 9.424246160077561e-02 8.245279526086780e-06
-6.099999999999997e-01 9.703495353485381e-02 2.886592644209263e-05
-5.999999999999996e-01 9.994795007801448e-02 5.204992198562519e-05
-5.899999999999996e-01 1.029915665278649e-01 7.465351851500268e-05
-5.799999999999996e-01 1.061759181820123e-01 9.400742903986625e-05
-5.699999999999996e-01 1.095111203380641e-01 1.079533807631511e-04
-5.599999999999996e-01 1.130072882936274e-01 1.148836520741131e-04
-5.499999999999996e-01 1.166745373463096e-01 1.137838215737735e-04
-5.399999999999996e-01 1.205229827937180e-01 1.042789674402384e-04
-5.299999999999996e-01 1.245627399334598e-01 8.668356295672697e-05
-5.199999999999996e-01 1.288039240631423e-01 6.205531830114075e-05
-5.099999999999996e-01 1.332566504803729e-01 3.225321839434026e-05
-4.999999999999996e-01 1.379310344827588e-01 2.775557561562891e-17
-4.899999999999996e-01 1.428383510218628e-01 3.221035781397763e-05
-4.799999999999995e-01 1.479945136650691e-01 6.551958222864030e-05
-4.699999999999995e-01 1.534165956337178e-01 1.011491024795197e-04
-4.599999999999995e-01 1.591216701491487e-01 1.391582254600121e-04
-4.499999999999995e-01 1.651268104327017e-01 1.783568244539402e-04
-4.399999999999995e-01 1.714490897057165e-01 2.162129933874490e-04
-4.299999999999995e-01 1.781055811895332e-01 2.487559338636702e-04
-4.199999999999995e-01 1.851133581054916e-01 2.704745565078603e-04
-4.099999999999995e-01 1.924894936749315e-01 2.742125600824485e-04
-3.999999999999995e-01 2.002510611191927e-01 2.510611191922918e-04
-3.899999999999995e-01 2.084151336596153e-01 1.902507861114289e-04
-3.799999999999995e-01 2.169987845175389e-01 7.904482122597645e-05
-3.699999999999994e-01 2.260200922080102e-01 9.635776372576843e-05
-3.599999999999994e-01 2.355202570013283e-01 3.287996024458617e-04
-3.499999999999994e-01 2.455636009230452e-01 5.902452308016448e-04
-3.399999999999994e-01 2.562154512924194e-01 8.539574479412004e-04
-3.299999999999994e-01 2.675411354287094e-01 1.095533476596855e-03
-3.199999999999994e-01 2.796059806511738e-01 1.292895753321310e-03
-3.099999999999994e-01 2.924753142790712e-01 1.426228704030308e-03
-2.999999999999994e-01 3.062144636316601e-01 1.477844060648548e-03
-2.899999999999994e-01 3.208887560281989e-01 1.431953077362047e-03
-2.799999999999994e-01 3.365635187879464e-01 1.274319049892392e-03
-2.699999999999994e-01 3.533040792301610e-01 9.917577937550437e-04
-2.599999999999993e-01 3.711757646741013e-01 5.714472218106836e-04
-2.499999999999993e-01 3.902439024390257e-01 5.551115123125783e-17
-2.399999999999993e-01 4.105548315752018e-01 7.187660014300046e-04
-2.299999999999993e-01 4.320789380569328e-01 1.508432136586857e-03
-2.199999999999993e-01 4.547676195895303e-01 2.278931806723172e-03
-2.099999999999993e-01 4.785722738783063e-01 2.948017041205897e-03
-1.999999999999993e-01 5.034442986285729e-01 3.444298628571096e-03
-1.899999999999993e-01 5.293350915456422e-01 3.710912833419511e-03
-1.799999999999993e-01 5.561960503348257e-01 3.709862489519766e-03
-1.699999999999993e-01 5.839785727014356e-01 3.427048753683160e-03
-1.599999999999993e-01 6.126340563507838e-01 2.877958789805901e-03
-1.499999999999993e-01 6.421138989881822e-01 2.113898988179819e-03
-1.399999999999992e-01 6.723694983189430e-01 1.228558721625195e-03
-1.299999999999992e-01 7.033522520483778e-01 3.645543330853540e-04
-1.199999999999992e-01 7.350039460381682e-01 2.901716088931083e-04
-1.099999999999992e-01 7.670452937464928e-01 7.090248715519998e-04
-9.999999999999924e-02 7.989759362280282e-01 1.024063771974171e-03
-8.999999999999925e-02 8.302859026938193e-01 1.314928907014679e-03
-7.999999999999925e-02 8.604652223549124e-01 1.603743162331139e-03
-6.999999999999926e-02 8.890039244223530e-01 1.864672459608974e-03
-5.999999999999926e-02 9.153920381071867e-01 2.039154553365563e-03
-4.999999999999925e-02 9.391195926204590e-01 2.056877967777870e-03
-3.999999999999925e-02 9.596766171732157e-01 1.861844365247167e-03
-2.999999999999925e-02 9.765531409765026e-01 1.441969047948355e-03
-1.999999999999925e-02 9.892391932413652e-01 8.598166596255341e-04
-9.999999999999247e-03 9.972248031788492e-01 2.814312351161474e-04
7.528699885739343e-16 1.000000000000000e+00 0.000000000000000e+00
1.000000000000075e-02 9.972248031788482e-01 2.814312351164805e-04
2.000000000000075e-02 9.892391932413638e-01 8.598166596256451e-04
3.000000000000076e-02 9.765531409765005e-01 1.441969047948355e-03
4.000000000000076e-02 9.596766171732131e-01 1.861844365247056e-03
5.000000000000076e-02 9.391195926204556e-01 2.056877967778092e-03
6.000000000000076e-02 9.153920381071827e-01 2.039154553365785e-03
7.000000000000076e-02 8.890039244223488e-01 1.864672459608974e-03
8.000000000000075e-02 8.604652223549079e-01 1.603743162331250e-03
9.000000000000075e-02 8.302859026938147e-01 1.314928907014568e-03
1.000000000000007e-01 7.989759362280233e-01 1.024063771974282e-03
1.100000000000007e-01 7.670452937464880e-01 7.090248715518888e-04
1.200000000000007e-01 7.350039460381634e-01 2.901716088931083e-04
1.300000000000007e-01 7.033522520483731e-01 3.645543330854650e-04
1.400000000000007e-01 6.723694983189384e-01 1.228558721625306e-03
1.500000000000007e-01 6.421138989881780e-01 2.113898988180263e-03
1.600000000000008e-01 6.126340563507795e-01 2.877958789806123e-03
1.700000000000008e-01 5.839785727014313e-01 3.427048753683049e-03
1.800000000000008e-01 5.561960503348216e-01 3.709862489519766e-03
1.900000000000008e-01 5.293350915456381e-01 3.710912833419400e-03
2.000000000000008e-01 5.034442986285692e-01 3.444298628571207e-03
2.100000000000008e-01 4.785722738783027e-01 2.948017041205842e-03
2.200000000000008e-01 4.547676195895268e-01 2.278931806723228e-03
2.300000000000008e-01 4.320789380569294e-01 1.508432136586746e-03
2.400000000000008e-01 4.105548315751987e-01 7.187660014299491e-04
2.500000000000008e-01 3.902439024390227e-01 1.110223024625157e-16
2.600000000000008e-01 3.711757646740984e-01 5.714472218108502e-04
2.700000000000009e-01 3.533040792301583e-01 9.917577937552102e-04
2.800000000000009e-01 3.365635187879440e-01 1.274319049892503e-03
2.900000000000009e-01 3.208887560281967e-01 1.431953077362047e-03
3.000000000000009e-01 3.062144636316579e-01 1.477844060648548e-03
3.100000000000009e-01 2.924753142790693e-01 1.426228704030252e-03
3.200000000000009e-01 2.796059806511720e-01 1.292895753321255e-03
3.300000000000009e-01 2.675411354287076e-01 1.095533476596855e-03
3.400000000000009e-01 2.562154512924177e-01 8.539574479411449e-04
3.500000000000009e-01 2.455636009230436e-01 5.902452308015893e-04
3.600000000000009e-01 2.355202570013268e-01 3.287996024458340e-04
3.700000000000009e-01 2.260200922080088e-01 9.635776372576843e-05
3.800000000000010e-01 2.169987845175375e-01 7.904482122597645e-05
3.900000000000010e-01 2.084151336596140e-01 1.902507861114011e-04
4.000000000000010e-01 2.002510611191915e-01 2.510611191923196e-04
4.100000000000010e-01 1.924894936749303e-01 2.742125600824208e-04
4.200000000000010e-01 1.851133581054905e-01 2.704745565078603e-04
4.300000000000010e-01 1.781055811895322e-01 2.487559338636980e-04
4.400000000000010e-01 1.714490897057156e-01 2.162129933874490e-04
4.500000000000010e-01 1.651268104327008e-01 1.783568244539402e-04
4.600000000000010e-01 1.591216701491479e-01 1.391582254600399e-04
4.700000000000010e-01 1.534165956337170e-01 1.011491024795475e-04
4.800000000000010e-01 1.479945136650683e-01 6.551958222861254e-05
4.900000000000011e-01 1.428383510218620e-01 3.221035781397763e-05
5.000000000000010e-01 1.379310344827582e-01 0.000000000000000e+00
5.100000000000010e-01 1.332566504803723e-01 3.225321839436801e-05
5.200000000000010e-01 1.288039240631417e-01 6.205531830114075e-05
5.300000000000010e-01 1.245627399334592e-01 8.668356295674084e-05
5.400000000000010e-01 1.205229827937174e-01 1.042789674402245e-04
5.500000000000010e-01 1.166745373463091e-01 1.137838215737597e-04
5.600000000000010e-01 1.130072882936269e-01 1.148836520741131e-04
5.700000000000011e-01 1.095111203380636e-01 1.079533807631372e-04
5.800000000000011e-01 1.061759181820118e-01 9.400742903989401e-05
5.900000000000011e-01 1.029915665278644e-01 7.465351851503044e-05
6.000000000000011e-01 9.994795007801405e-02 5.204992198563907e-05
6.100000000000011e-01 9.703495353485340e-02 2.886592644209263e-05
6.200000000000011e-01 9.424246160077521e-02 8.245279526086780e-06
6.300000000000011e-01 9.156049251519752e-02 6.361135019283815e-06
6.400000000000011e-01 8.898213586912103e-02 1.416433887220514e-05
6.500000000000011e-01 8.650355260512912e-02 1.706611864291108e-05
6.600000000000011e-01 8.412103720283048e-02 1.674788407549088e-05
6.700000000000012e-01 8.183088414183383e-02 1.456178552398935e-05
6.800000000000012e-01 7.962938790174784e-02 1.155350684363399e-05
6.900000000000012e-01 7.751284296218124e-02 8.483341952830736e-06
7.000000000000012e-01 7.547754380274270e-02 5.845689535391441e-06
7.100000000000012e-01 7.351978490304095e-02 3.887090139140237e-06
7.200000000000012e-01 7.163586074268467e-02 2.622920335315637e-06
7.300000000000012e-01 6.982206580128257e-02 1.852849633277032e-06
7.400000000000012e-01 6.807469455844337e-02 1.175157490554413e-06
7.500000000000012e-01 6.639004149377573e-02 0.000000000000000e+00
7.600000000000012e-01 6.476467670940635e-02 2.162668831795500e-06
7.700000000000012e-01 6.319627279753368e-02 4.864822943304037e-06
7.800000000000012e-01 6.168277797287420e-02 7.536647730170543e-06
7.900000000000013e-01 6.022214045014437e-02 9.752337086291196e-06
8.000000000000013e-01 5.881230844406061e-02 1.122096770392322e-05
8.100000000000013e-01 5.745123016933941e-02 1.177801913908316e-05
8.200000000000013e-01 5.613685384069720e-02 1.137749001571542e-05
8.300000000000013e-01 5.486712767285042e-02 1.008456476775388e-05
8.400000000000013e-01 5.363999988051554e-02 8.068789012195820e-06
8.500000000000013e-01 5.245341867840903e-02 5.597715033452133e-06
8.600000000000013e-01 5.130533228124729e-02 3.030981964469159e-06
8.700000000000013e-01 5.019368890374681e-02 8.147980976938585e-07
8.800000000000013e-01 4.911643676062404e-02 5.232046320358119e-07
8.900000000000013e-01 4.807152406659542e-02 3.787715589023688e-07
9.000000000000014e-01 4.705689903637741e-02 1.924493034211050e-06
9.100000000000014e-01 4.607050988468647e-02 7.130940103169947e-06
9.200000000000014e-01 4.511030482623903e-02 1.604896437456399e-05
9.300000000000014e-01 4.417423207575156e-02 2.954734738899040e-05
9.400000000000014e-01 4.326023984794050e-02 4.855183677137526e-05
9.500000000000014e-01 4.236627635752231e-02 7.404194486484300e-05
9.600000000000014e-01 4.149028981921341e-02 1.070479511691772e-04
9.700000000000014e-01 4.063022844773032e-02 1.486480942208407e-04
9.800000000000014e-01 3.978404045778948e-02 1.999659396514364e-04
9.900000000000014e-01 3.894967406410722e-02 2.621679121695072e-04
1.000000000000000e+00 3.812507748140026e-02 3.364609801382035e-04
