   0.0000000e+00   1.5000000e+00   0.0000000e+00   0.0000000e+00
   2.0000000e-02   1.5000000e+00   0.0000000e+00   3.0000000e+00
   4.0000000e-02   1.5000000e+00   3.3235582e-01   6.0000000e+00
   6.0000000e-02   1.5000000e+00   4.4477028e-01   8.3352884e+00
   8.0000000e-02   1.5000000e+00   6.2561095e-01   1.0445748e+01
   1.0000000e-01   1.5000000e+00   7.9667644e-01   1.2194526e+01
   1.2000000e-01   1.5000000e+00   9.6285435e-01   1.3601173e+01
   1.4000000e-01   1.5000000e+00   1.1045943e+00   1.4675464e+01
   1.6000000e-01   1.5000000e+00   1.2512219e+00   1.5466276e+01
   1.8000000e-01   1.5000000e+00   1.3636364e+00   1.5963832e+01
   2.0000000e-01   1.5000000e+00   1.4907136e+00   1.6236559e+01
   2.2000000e-01   1.5000000e+00   1.5738025e+00   1.6255132e+01
   2.4000000e-01   1.5000000e+00   1.6715543e+00   1.6107527e+01
   2.6000000e-01   1.5000000e+00   1.7497556e+00   1.5764418e+01
   2.8000000e-01   1.5000000e+00   1.8572825e+00   1.5264907e+01
   3.0000000e-01   1.5000000e+00   1.9257087e+00   1.4550342e+01
   3.2000000e-01   1.5000000e+00   1.9794721e+00   1.3698925e+01
   3.4000000e-01   1.5000000e+00   2.0332356e+00   1.2739980e+01
   3.6000000e-01   1.5000000e+00   2.0576735e+00   1.1673509e+01
   3.8000000e-01   1.5000000e+00   2.0869990e+00   1.0558162e+01
   4.0000000e-01   1.5000000e+00   2.1358749e+00   9.3841642e+00
   4.2000000e-01   1.5000000e+00   2.1896383e+00   8.1124145e+00
   4.4000000e-01   1.5000000e+00   2.2336266e+00   6.7331378e+00
   4.6000000e-01   1.5000000e+00   2.2580645e+00   5.2658847e+00
   4.8000000e-01   1.5000000e+00   2.2776149e+00   3.7497556e+00
   5.0000000e-01   1.5000000e+00   2.2873900e+00   2.1945259e+00
   5.2000000e-01   1.5000000e+00   2.2825024e+00   6.1974585e-01
   5.4000000e-01   1.5000000e+00   2.2531769e+00  -9.4525904e-01
   5.6000000e-01   1.5000000e+00   2.1945259e+00  -2.4516129e+00
   5.8000000e-01   1.5000000e+00   2.1309873e+00  -3.8406647e+00
   6.0000000e-01   1.5000000e+00   2.0625611e+00  -5.1026393e+00
   6.2000000e-01   1.5000000e+00   2.0039101e+00  -6.2277615e+00
   6.4000000e-01   1.5000000e+00   1.9501466e+00  -7.2355816e+00
