   0.0000000e+00   1.5000000e+00   0.0000000e+00   3.0000000e+00
   2.0000000e-02   1.5000000e+00   0.0000000e+00   3.0000000e+00
   4.0000000e-02   1.5000000e+00   0.0000000e+00   3.0000000e+00
   6.0000000e-02   1.5000000e+00   8.7976540e-02   2.8240469e+00
   8.0000000e-02   1.5000000e+00   2.4926686e-01   2.5014663e+00
   1.0000000e-01   1.5000000e+00   3.9589443e-01   2.2082111e+00
   1.2000000e-01   1.5000000e+00   4.9853372e-01   2.0029326e+00
   1.4000000e-01   1.5000000e+00   6.0606061e-01   1.7878788e+00
   1.6000000e-01   1.5000000e+00   6.8914956e-01   1.6217009e+00
   1.8000000e-01   1.5000000e+00   7.3802542e-01   1.5239492e+00
   2.0000000e-01   1.5000000e+00   7.8201369e-01   1.4359726e+00
   2.2000000e-01   1.5000000e+00   8.5043988e-01   1.2991202e+00
   2.4000000e-01   1.5000000e+00   8.7976540e-01   1.2404692e+00
   2.6000000e-01   1.5000000e+00   8.8465298e-01   1.2306940e+00
   2.8000000e-01   1.5000000e+00   8.9931574e-01   1.2013685e+00
   3.0000000e-01   1.5000000e+00   9.0909091e-01   1.1818182e+00
   3.2000000e-01   1.5000000e+00   9.1886608e-01   1.1622678e+00
   3.4000000e-01   1.5000000e+00   9.2864125e-01   1.1427175e+00
   3.6000000e-01   1.5000000e+00   9.2864125e-01   1.1427175e+00
   3.8000000e-01   1.5000000e+00   9.4330401e-01   1.1133920e+00
   4.0000000e-01   1.5000000e+00   9.4330401e-01   1.1133920e+00
   4.2000000e-01   1.5000000e+00   9.4330401e-01   1.1133920e+00
   4.4000000e-01   1.5000000e+00   9.4819159e-01   1.1036168e+00
   4.6000000e-01   1.5000000e+00   9.5307918e-01   1.0938416e+00
   4.8000000e-01   1.5000000e+00   9.7262952e-01   1.0547410e+00
   5.0000000e-01   1.5000000e+00   9.6285435e-01   1.0742913e+00
   5.2000000e-01   1.5000000e+00   9.6774194e-01   1.0645161e+00
   5.4000000e-01   1.5000000e+00   9.6774194e-01   1.0645161e+00
   5.6000000e-01   1.5000000e+00   9.6774194e-01   1.0645161e+00
   5.8000000e-01   1.5000000e+00   9.6285435e-01   1.0742913e+00
   6.0000000e-01   1.5000000e+00   9.6285435e-01   1.0742913e+00
   6.2000000e-01   1.5000000e+00   9.6774194e-01   1.0645161e+00
   6.4000000e-01   1.5000000e+00   9.7262952e-01   1.0547410e+00
   6.6000000e-01   1.5000000e+00   9.6774194e-01   1.0645161e+00
   6.8000000e-01   1.5000000e+00   9.6774194e-01   1.0645161e+00
   7.0000000e-01   1.5000000e+00   9.6285435e-01   1.0742913e+00
   7.2000000e-01   1.5000000e+00   9.6774194e-01   1.0645161e+00
   7.4000000e-01   1.5000000e+00   9.6774194e-01   1.0645161e+00
   7.6000000e-01   1.5000000e+00   9.6285435e-01   1.0742913e+00
   7.8000000e-01   1.5000000e+00   9.6285435e-01   1.0742913e+00
   8.0000000e-01   1.5000000e+00   9.7262952e-01   1.0547410e+00
   8.2000000e-01   1.5000000e+00   9.6285435e-01   1.0742913e+00
   8.4000000e-01   1.5000000e+00   9.6774194e-01   1.0645161e+00
   8.6000000e-01   1.5000000e+00   9.7262952e-01   1.0547410e+00
