   0.0000000e+00  -6.5000000e+01
   4.2394735e-01  -6.4907644e+01
   8.4789470e-01  -6.4826236e+01
   1.4478947e+00  -6.4726643e+01
   2.0000000e+00  -6.4651758e+01
   2.0000000e+00  -6.4651758e+01
   2.0000000e+00  -6.4651758e+01
   2.2633701e+00  -6.3393735e+01
   2.5236882e+00  -6.2243837e+01
   2.8609264e+00  -6.0758152e+01
   3.2691251e+00  -5.8721720e+01
   3.7514363e+00  -5.5090704e+01
   4.0000000e+00  -5.1564357e+01
   4.0000000e+00  -5.1564357e+01
   4.0000000e+00  -5.1564357e+01
   4.1977302e+00  -4.7137826e+01
   4.3954604e+00  -3.5806746e+01
   4.5594626e+00  -7.2627531e+00
   4.6210133e+00   1.2175548e+01
   4.6825639e+00   3.0260471e+01
   4.7279551e+00   3.7793372e+01
   4.7733462e+00   4.0702864e+01
   4.8197119e+00   4.1237003e+01
   4.8694650e+00   4.0726581e+01
   4.9284923e+00   3.9497189e+01
   4.9977508e+00   3.7546436e+01
   5.0677648e+00   3.5175037e+01
   5.1336315e+00   3.2667670e+01
   5.1988202e+00   2.9963134e+01
   5.2665221e+00   2.6966892e+01
   5.3365581e+00   2.3720959e+01
   5.4085431e+00   2.0278321e+01
   5.4828483e+00   1.6654767e+01
   5.5599067e+00   1.2861702e+01
   5.6399689e+00   8.9184581e+00
   5.7232599e+00   4.8438758e+00
   5.8100683e+00   6.5130567e-01
   5.9007553e+00  -3.6521209e+00
   5.9957891e+00  -8.0674335e+00
   6.0958383e+00  -1.2608616e+01
   6.2019506e+00  -1.7312109e+01
   6.3159476e+00  -2.2259502e+01
   6.4415875e+00  -2.7646864e+01
   6.5905029e+00  -3.4118254e+01
   6.7152475e+00  -3.9914321e+01
   6.8399921e+00  -4.6454212e+01
   6.9689689e+00  -5.4411851e+01
   7.0963386e+00  -6.3149457e+01
   7.2254692e+00  -7.0604542e+01
   7.3678538e+00  -7.4694106e+01
   7.5196663e+00  -7.5946005e+01
   7.6906456e+00  -7.6210328e+01
   7.9006945e+00  -7.6205820e+01
   8.1571632e+00  -7.6118107e+01
   8.4974427e+00  -7.5970175e+01
   8.9680194e+00  -7.5730018e+01
   9.5680194e+00  -7.5366049e+01
   1.0004218e+01  -7.5061525e+01
   1.0440417e+01  -7.4720317e+01
   1.0946102e+01  -7.4282009e+01
   1.1501366e+01  -7.3752746e+01
   1.2030232e+01  -7.3208722e+01
   1.2505011e+01  -7.2693002e+01
   1.2977580e+01  -7.2161071e+01
   1.3519119e+01  -7.1538298e+01
   1.4119119e+01  -7.0843348e+01
   1.4719119e+01  -7.0154923e+01
   1.5319119e+01  -6.9483305e+01
   1.5919119e+01  -6.8836555e+01
   1.6519119e+01  -6.8220729e+01
   1.7119119e+01  -6.7640130e+01
   1.7719119e+01  -6.7097565e+01
   1.8319119e+01  -6.6594704e+01
   1.8919119e+01  -6.6132524e+01
   1.9519119e+01  -6.5711753e+01
   2.0119119e+01  -6.5333205e+01
   2.0719119e+01  -6.4998015e+01
   2.1319119e+01  -6.4707737e+01
   2.1919119e+01  -6.4464310e+01
   2.2519119e+01  -6.4269868e+01
   2.3119119e+01  -6.4126369e+01
   2.3719119e+01  -6.4035049e+01
   2.4319119e+01  -6.3995718e+01
   2.4919119e+01  -6.4006041e+01
   2.5519119e+01  -6.4060988e+01
   2.6119119e+01  -6.4152691e+01
   2.6719119e+01  -6.4270894e+01
   2.7319119e+01  -6.4403960e+01
   2.7919119e+01  -6.4540241e+01
   2.8519119e+01  -6.4669414e+01
   2.9119119e+01  -6.4783469e+01
   2.9719119e+01  -6.4877158e+01
   3.0000000e+01  -6.4913201e+01
