   0.0000000e+00  -6.5000000e+01
   3.3372977e-01  -6.4728889e+01
   6.6745953e-01  -6.4484440e+01
   1.1464351e+00  -6.4165150e+01
   1.7464351e+00  -6.3812266e+01
   2.0000000e+00  -6.3678644e+01
   2.0000000e+00  -6.3678644e+01
   2.0000000e+00  -6.3678644e+01
   2.2746130e+00  -6.2254044e+01
   2.5446077e+00  -6.0921270e+01
   2.8939525e+00  -5.9107161e+01
   3.3138297e+00  -5.6334831e+01
   3.8087595e+00  -4.9734087e+01
   3.9703712e+00  -4.4653701e+01
   4.0000000e+00  -4.3300138e+01
   4.0000000e+00  -4.3300138e+01
   4.0000000e+00  -4.3300138e+01
   4.1616117e+00  -3.1689522e+01
   4.3232233e+00  -3.2074458e-01
   4.4331993e+00   3.0480127e+01
   4.4813573e+00   3.7640136e+01
   4.5295153e+00   4.0424133e+01
   4.5828120e+00   4.0863765e+01
   4.6396276e+00   4.0109556e+01
   4.7078121e+00   3.8489529e+01
   4.7873948e+00   3.6018964e+01
   4.8677222e+00   3.3079211e+01
   4.9454043e+00   2.9917325e+01
   5.0239842e+00   2.6470742e+01
   5.1055240e+00   2.2705879e+01
   5.1901148e+00   1.8671013e+01
   5.2780003e+00   1.4405366e+01
   5.3696682e+00   9.9340614e+00
   5.4655746e+00   5.2813182e+00
   5.5661746e+00   4.6813563e-01
   5.6720295e+00  -4.4937164e+00
   5.7839184e+00  -9.6074466e+00
   5.9030453e+00  -1.4901335e+01
   6.0315271e+00  -2.0453765e+01
   6.1738668e+00  -2.6473351e+01
   6.3449101e+00  -3.3718341e+01
   6.4878394e+00  -4.0150944e+01
   6.6307686e+00  -4.7422823e+01
   6.7779555e+00  -5.6207709e+01
   6.9253961e+00  -6.5440357e+01
   7.0811178e+00  -7.2287112e+01
   7.2513938e+00  -7.5159957e+01
   7.4383460e+00  -7.5904603e+01
   7.6376841e+00  -7.6014322e+01
   7.8824308e+00  -7.5951422e+01
   8.1984656e+00  -7.5801960e+01
   8.6300479e+00  -7.5554782e+01
   9.2175801e+00  -7.5157430e+01
   9.6877412e+00  -7.4791197e+01
   1.0157902e+01  -7.4381606e+01
   1.0659350e+01  -7.3900443e+01
   1.1180659e+01  -7.3357246e+01
   1.1699628e+01  -7.2780350e+01
   1.2213133e+01  -7.2182550e+01
   1.2743030e+01  -7.1547403e+01
   1.3312689e+01  -7.0855581e+01
   1.3912689e+01  -7.0129450e+01
   1.4512689e+01  -6.9417271e+01
   1.5112689e+01  -6.8728321e+01
   1.5712689e+01  -6.8069594e+01
   1.6312689e+01  -6.7445969e+01
   1.6912689e+01  -6.6860450e+01
   1.7512689e+01  -6.6314587e+01
   1.8112689e+01  -6.5808993e+01
   1.8712689e+01  -6.5343861e+01
   1.9312689e+01  -6.4919377e+01
   1.9912689e+01  -6.4536038e+01
   2.0512689e+01  -6.4194860e+01
   2.1112689e+01  -6.3897488e+01
   2.1712689e+01  -6.3646191e+01
   2.2312689e+01  -6.3443713e+01
   2.2912689e+01  -6.3292934e+01
   2.3512689e+01  -6.3196309e+01
   2.4112689e+01  -6.3155092e+01
   2.4712689e+01  -6.3168417e+01
   2.5312689e+01  -6.3232446e+01
   2.5912689e+01  -6.3339886e+01
   2.6512689e+01  -6.3480160e+01
   2.7112689e+01  -6.3640369e+01
   2.7712689e+01  -6.3806853e+01
   2.8312689e+01  -6.3966936e+01
   2.8912689e+01  -6.4110356e+01
   2.9512689e+01  -6.4230048e+01
   3.0000000e+01  -6.4307107e+01
