   6.5943129e+02  -6.3583205e+00  -9.0594983e-01   1.4301012e+00   5.6586553e+00   4.1001000e+00   1.3296938e+01   1.2643768e+02
   6.6181630e+02  -6.4763490e+00  -6.8782830e-01   1.4781304e+00   5.6229488e+00   3.8593301e+00   1.3291526e+01   1.6876386e+02
   6.6420132e+02  -6.5900650e+00  -5.0811825e-01   1.5237761e+00   5.5910416e+00   3.6244175e+00   1.3286534e+01   2.3136173e+02
   6.6658634e+02  -6.6984803e+00  -3.7526453e-01   1.5664666e+00   5.5626191e+00   3.3965897e+00   1.3282116e+01   3.1702968e+02
   6.6897136e+02  -6.8005810e+00  -2.8480308e-01   1.6056566e+00   5.5373877e+00   3.1770171e+00   1.3278340e+01   4.2239862e+02
   6.7263127e+02  -6.9435196e+00  -2.0441638e-01   1.6582358e+00   5.5041097e+00   2.8582572e+00   1.3273766e+01   5.9763633e+02
   6.7629117e+02  -7.0692534e+00  -1.5598109e-01   1.7014186e+00   5.4763303e+00   2.5634259e+00   1.3270413e+01   7.9376233e+02
   6.7995108e+02  -7.1784893e+00  -1.2216281e-01   1.7356743e+00   5.4529442e+00   2.2934572e+00   1.3267917e+01   1.0252187e+03
   6.8361099e+02  -7.2725370e+00  -1.0121633e-01   1.7618336e+00   5.4331152e+00   2.0482685e+00   1.3265903e+01   1.2495688e+03
   6.8727089e+02  -7.3527870e+00  -8.9090859e-02   1.7808118e+00   5.4162699e+00   1.8270752e+00   1.3264030e+01   1.4314329e+03
   6.9093080e+02  -7.4206141e+00  -7.9928469e-02   1.7935306e+00   5.4020108e+00   1.6286037e+00   1.3262030e+01   1.6065916e+03
   6.9722448e+02  -7.5119625e+00  -6.9317429e-02   1.8032983e+00   5.3827284e+00   1.3355896e+00   1.3257839e+01   1.8695499e+03
   7.0351816e+02  -7.5766228e+00  -6.2416777e-02   1.8011218e+00   5.3691518e+00   1.0962632e+00   1.3252103e+01   2.0892809e+03
   7.0981184e+02  -7.6198733e+00  -6.1765987e-02   1.7902339e+00   5.3603981e+00   9.0193202e-01   1.3244523e+01   2.1196389e+03
   7.1610552e+02  -7.6460750e+00  -6.5769437e-02   1.7731460e+00   5.3556846e+00   7.4458056e-01   1.3234996e+01   1.9947833e+03
   7.2239919e+02  -7.6587658e+00  -6.8758498e-02   1.7517566e+00   5.3543050e+00   6.1730705e-01   1.3223483e+01   1.9092267e+03
   7.3103805e+02  -7.6591607e+00  -7.1422179e-02   1.7178610e+00   5.3567491e+00   4.8144485e-01   1.3204326e+01   1.8360411e+03
   7.3967691e+02  -7.6448893e+00  -8.2908870e-02   1.6811725e+00   5.3629098e+00   3.8003892e-01   1.3181945e+01   1.5773283e+03
   7.4831576e+02  -7.6198839e+00  -1.0254523e-01   1.6436162e+00   5.3716294e+00   3.0428920e-01   1.3157538e+01   1.2702582e+03
   7.5695462e+02  -7.5865901e+00  -1.2146560e-01   1.6064032e+00   5.3821391e+00   2.4780759e-01   1.3132124e+01   1.0671996e+03
   7.6559347e+02  -7.5462836e+00  -1.4537380e-01   1.5703715e+00   5.3939035e+00   2.0594499e-01   1.3107302e+01   8.8675825e+02
   7.7488699e+02  -7.4958085e+00  -1.7933892e-01   1.5336548e+00   5.4075330e+00   1.7326106e-01   1.3083395e+01   7.1412620e+02
   7.8418050e+02  -7.4382224e+00  -2.2252014e-01   1.4996049e+00   5.4218968e+00   1.5027929e-01   1.3064527e+01   5.7152965e+02
   7.9347402e+02  -7.3737985e+00  -2.7525629e-01   1.4686930e+00   5.4368024e+00   1.3464748e-01   1.3052538e+01   4.5865177e+02
   8.0000000e+02  -7.3246654e+00  -3.1969518e-01   1.4490298e+00   5.4475502e+00   1.2710450e-01   1.3048776e+01   3.9280515e+02
