   0.0000000e+00  -6.5000000e+01
   6.0000000e-01  -6.5000713e+01
   1.2000000e+00  -6.5001075e+01
   1.8000000e+00  -6.5001223e+01
   2.0000000e+00  -6.5001262e+01
   2.0000000e+00  -6.5001262e+01
   2.0000000e+00  -6.5001262e+01
   2.2614264e+00  -6.3786358e+01
   2.5219191e+00  -6.2693308e+01
   2.8590095e+00  -6.1353719e+01
   3.2673789e+00  -5.9700002e+01
   3.7502727e+00  -5.7352636e+01
   4.0000000e+00  -5.5677433e+01
   4.0000000e+00  -5.5677433e+01
   4.0000000e+00  -5.5677433e+01
   4.2046296e+00  -5.4786861e+01
   4.4092593e+00  -5.3220085e+01
   4.7296337e+00  -4.8141263e+01
   4.9653587e+00  -3.7739186e+01
   5.1510071e+00  -1.2297566e+01
   5.2184004e+00   5.3450861e+00
   5.2857938e+00   2.3811806e+01
   5.3423414e+00   3.3843018e+01
   5.3988889e+00   3.7774610e+01
   5.4529144e+00   3.8307966e+01
   5.5103697e+00   3.7424408e+01
   5.5781017e+00   3.5531155e+01
   5.6566301e+00   3.2678741e+01
   5.7362438e+00   2.9308623e+01
   5.8133361e+00   2.5729023e+01
   5.8910436e+00   2.1900142e+01
   5.9714590e+00   1.7793553e+01
   6.0548161e+00   1.3462796e+01
   6.1413686e+00   8.9534567e+00
   6.2315982e+00   4.2925290e+00
   6.3259912e+00  -4.9943466e-01
   6.4250679e+00  -5.4102217e+00
   6.5295285e+00  -1.0443671e+01
   6.6404638e+00  -1.5630393e+01
   6.7598049e+00  -2.1052369e+01
   6.8916908e+00  -2.6922054e+01
   7.0500166e+00  -3.3999783e+01
   7.1791162e+00  -4.0144932e+01
   7.3082158e+00  -4.7060591e+01
   7.4415314e+00  -5.5410552e+01
   7.5738142e+00  -6.4341858e+01
   7.7098465e+00  -7.1475708e+01
   7.8631865e+00  -7.5012470e+01
   8.0246978e+00  -7.5977934e+01
   8.2145671e+00  -7.6161932e+01
   8.4331162e+00  -7.6129886e+01
   8.7130387e+00  -7.6020921e+01
   9.0862886e+00  -7.5842960e+01
   9.6057538e+00  -7.5551786e+01
   1.0205754e+01  -7.5154786e+01
   1.0615268e+01  -7.4845955e+01
   1.1024782e+01  -7.4505916e+01
   1.1536372e+01  -7.4040841e+01
   1.2136372e+01  -7.3445236e+01
   1.2706557e+01  -7.2839201e+01
   1.3181444e+01  -7.2311379e+01
   1.3628351e+01  -7.1802072e+01
   1.4155891e+01  -7.1195030e+01
   1.4755891e+01  -7.0507523e+01
   1.5355891e+01  -6.9834231e+01
   1.5955891e+01  -6.9184927e+01
   1.6555891e+01  -6.8567227e+01
   1.7155891e+01  -6.7986746e+01
   1.7755891e+01  -6.7447368e+01
   1.8355891e+01  -6.6951590e+01
   1.8955891e+01  -6.6500912e+01
   1.9555891e+01  -6.6096212e+01
   2.0155891e+01  -6.5738028e+01
   2.0755891e+01  -6.5426720e+01
   2.1355891e+01  -6.5162508e+01
   2.1955891e+01  -6.4945377e+01
   2.2555891e+01  -6.4774895e+01
   2.3155891e+01  -6.4649943e+01
   2.3755891e+01  -6.4568437e+01
   2.4355891e+01  -6.4527097e+01
   2.4955891e+01  -6.4521336e+01
   2.5555891e+01  -6.4545342e+01
   2.6155891e+01  -6.4592370e+01
   2.6755891e+01  -6.4655215e+01
   2.7355891e+01  -6.4726778e+01
   2.7955891e+01  -6.4800616e+01
   2.8555891e+01  -6.4871372e+01
   2.9155891e+01  -6.4935017e+01
   2.9755891e+01  -6.4988915e+01
   3.0000000e+01  -6.5007703e+01
