   0.0000000e+00  -6.5000000e+01
   3.1745756e-01  -6.4668161e+01
   6.3491512e-01  -6.4361869e+01
   1.0861340e+00  -6.3948588e+01
   1.6574663e+00  -6.3450879e+01
   2.0000000e+00  -6.3163339e+01
   2.0000000e+00  -6.3163339e+01
   2.0000000e+00  -6.3163339e+01
   2.2761107e+00  -6.1629612e+01
   2.5450351e+00  -6.0134520e+01
   2.8928943e+00  -5.7879300e+01
   3.3106968e+00  -5.3548916e+01
   3.5869792e+00  -4.7114344e+01
   3.7885497e+00  -3.4421517e+01
   3.9222858e+00  -1.1139904e+01
   3.9901848e+00   1.0123248e+01
   4.0000000e+00   1.3522763e+01
   4.0000000e+00   1.3522763e+01
   4.0000000e+00   1.3522763e+01
   4.0678990e+00   3.3379940e+01
   4.1128173e+00   4.0085096e+01
   4.1577356e+00   4.2486363e+01
   4.2035648e+00   4.2867321e+01
   4.2540439e+00   4.2387092e+01
   4.3146644e+00   4.1285683e+01
   4.3858277e+00   3.9547447e+01
   4.4568793e+00   3.7457562e+01
   4.5236365e+00   3.5239276e+01
   4.5902992e+00   3.2803772e+01
   4.6599700e+00   3.0062067e+01
   4.7321423e+00   2.7057573e+01
   4.8064231e+00   2.3833308e+01
   4.8832649e+00   2.0396519e+01
   4.9631117e+00   1.6754996e+01
   5.0462084e+00   1.2926167e+01
   5.1327945e+00   8.9278070e+00
   5.2231726e+00   4.7742903e+00
   5.3177012e+00   4.7646108e-01
   5.4168222e+00  -3.9600822e+00
   5.5211333e+00  -8.5386192e+00
   5.6315158e+00  -1.3277379e+01
   5.7493920e+00  -1.8222344e+01
   5.8773612e+00  -2.3481406e+01
   6.0213845e+00  -2.9344303e+01
   6.2082343e+00  -3.7153998e+01
   6.3377491e+00  -4.3197388e+01
   6.4672640e+00  -5.0138025e+01
   6.6110589e+00  -5.9083001e+01
   6.7568591e+00  -6.7914554e+01
   6.9130113e+00  -7.3574649e+01
   7.0822385e+00  -7.5573418e+01
   7.2669105e+00  -7.6029983e+01
   7.4741211e+00  -7.6067903e+01
   7.7319377e+00  -7.5980571e+01
   8.0697752e+00  -7.5816875e+01
   8.5358071e+00  -7.5549161e+01
   9.1358071e+00  -7.5141342e+01
   9.5775973e+00  -7.4796388e+01
   1.0019387e+01  -7.4412793e+01
   1.0530811e+01  -7.3924039e+01
   1.1094911e+01  -7.3335654e+01
   1.1637143e+01  -7.2729933e+01
   1.2127365e+01  -7.2155828e+01
   1.2615141e+01  -7.1567861e+01
   1.3171386e+01  -7.0887736e+01
   1.3771386e+01  -7.0154090e+01
   1.4371386e+01  -6.9431161e+01
   1.4971386e+01  -6.8727687e+01
   1.5571386e+01  -6.8049952e+01
   1.6171386e+01  -6.7401968e+01
   1.6771386e+01  -6.6785754e+01
   1.7371386e+01  -6.6201742e+01
   1.7971386e+01  -6.5649275e+01
   1.8571386e+01  -6.5127085e+01
   1.9171386e+01  -6.4633709e+01
   1.9771386e+01  -6.4167816e+01
   2.0371386e+01  -6.3728499e+01
   2.0971386e+01  -6.3315539e+01
   2.1571386e+01  -6.2929711e+01
   2.2171386e+01  -6.2573172e+01
   2.2771386e+01  -6.2249986e+01
   2.3371386e+01  -6.1966843e+01
   2.3971386e+01  -6.1733971e+01
   2.4571386e+01  -6.1566125e+01
   2.5171386e+01  -6.1483169e+01
   2.5771386e+01  -6.1509136e+01
   2.6371386e+01  -6.1667901e+01
   2.6971386e+01  -6.1973729e+01
   2.7571386e+01  -6.2418118e+01
   2.8171386e+01  -6.2960760e+01
   2.8771386e+01  -6.3535206e+01
   2.9371386e+01  -6.4070047e+01
   2.9971386e+01  -6.4511628e+01
   3.0000000e+01  -6.4529782e+01
