1.000000000000000e+00  1.952492442012561e+00  1.000000000000000e+00  4.762462210062801e-01
2.000000000000000e+00  8.085326552989938e-01  5.791607129412113e-01  1.146859711788912e-01
4.000000000000000e+00  3.699626875521402e-01  3.131545810735639e-01  2.840405323928819e-02
8.000000000000000e+00  1.771983352128426e-01  1.630295525234691e-01  7.084391344686747e-03
1.600000000000000e+01  8.674402294441164e-02  8.320390212115258e-02  1.770060411629526e-03
3.200000000000000e+01  4.291906044276628e-02  4.203415986980419e-02  4.424502864810442e-04
6.400000000000000e+01  2.134761736855806e-02  2.112640032668312e-02  1.106085209374719e-04
1.280000000000000e+02  1.064599427702317e-02  1.059069052290740e-02  2.765187705788819e-05
2.560000000000000e+02  5.316063900589807e-03  5.302237993693115e-03  6.912953448345860e-06
5.120000000000000e+02  2.656301179353005e-03  2.652844704631452e-03  1.728237360776319e-06
1.024000000000000e+03  1.327718213882445e-03  1.326854095556218e-03  4.320591631135073e-07
2.048000000000000e+03  6.637510524103440e-04  6.635350236376958e-04  1.080143863241290e-07
4.096000000000000e+03  3.318485187935316e-04  3.317945110450360e-04  2.700387424781070e-08
8.192000000000000e+03  1.659175077963759e-04  1.659040053039185e-04  6.751246228731134e-09
1.638400000000000e+04  8.295706818328696e-05  8.295369018584964e-05  1.688998718663015e-09
